Date,Gender,GameID,Team1,Team2,SchoolClass,SchoolRegion,SchoolDivision,OppDiv,GameNum,Rank,RecordText,GamesPlayed,GamesScheduled,PI,TI,Result,Winner,Loser,WinPoints,OppPreliminaryIndex,WinFlag,LossFlag,TieFlag,HomeTeam,AwayTeam,HomeScore,AwayScore,ScrapedAt
2026-01-23,Boys,9693,Wells,Waynflete,C,South,South-C,South-C,14,9,9-9-0 (0.500),18,18,17.666666,54.5243261111,win,Wells,Waynflete,36.0,18.588235,X,,,Wells,Waynflete,58.0,42.0,2026-02-08T20:16:07Z
2026-01-30,Boys,9695,Wells,Old Orchard Beach,C,South,South-C,South-D,16,9,9-9-0 (0.500),18,18,17.666666,54.5243261111,win,Wells,Old Orchard Beach,34.0,11.444444,X,,,Wells,Old Orchard Beach,62.0,30.0,2026-02-08T20:16:07Z
2026-02-04,Boys,9697,Wells,Sacopee Valley,C,South,South-C,South-C,18,9,9-9-0 (0.500),18,18,17.666666,54.5243261111,win,Wells,Sacopee Valley,36.0,23.333333,X,,,Wells,Sacopee Valley,63.0,48.0,2026-02-08T20:16:07Z
2025-12-09,Girls,9699,Wells,Traip Academy,C,South,South-C,South-C,2,3,16-2-0 (0.889),18,18,31.888888,124.5061677777,win,Wells,Traip Academy,36.0,11.777777,X,,,Wells,Traip Academy,49.0,22.0,2026-02-08T20:16:07Z
2025-12-12,Girls,9701,Wells,Hall-Dale HS,C,South,South-C,South-C,3,3,16-2-0 (0.889),18,18,31.888888,124.5061677777,win,Wells,Hall-Dale HS,36.0,9.777777,X,,,Wells,Hall-Dale HS,56.0,27.0,2026-02-08T20:16:07Z
2026-01-02,Girls,9703,Wells,Winthrop,C,South,South-C,South-C,7,3,16-2-0 (0.889),18,18,31.888888,124.5061677777,win,Wells,Winthrop,36.0,17.555555,X,,,Wells,Winthrop,64.0,20.0,2026-02-08T20:16:07Z
2026-01-13,Girls,9708,Wells,Sacopee Valley,C,South,South-C,South-C,10,3,16-2-0 (0.889),18,18,31.888888,124.5061677777,win,Wells,Sacopee Valley,36.0,7.777777,X,,,Wells,Sacopee Valley,64.0,21.0,2026-02-08T20:16:07Z
2026-01-15,Girls,9712,Wells,Old Orchard Beach,C,South,South-C,South-D,11,3,16-2-0 (0.889),18,18,31.888888,124.5061677777,win,Wells,Old Orchard Beach,34.0,23.444444,X,,,Wells,Old Orchard Beach,53.0,28.0,2026-02-08T20:16:07Z
2026-01-20,Girls,9714,Wells,North Yarmouth Academy,C,South,South-C,South-D,13,3,16-2-0 (0.889),18,18,31.888888,124.5061677777,win,Wells,North Yarmouth Academy,34.0,9.777777,X,,,Wells,North Yarmouth Academy,69.0,30.0,2026-02-08T20:16:07Z
2026-01-23,Girls,9719,Wells,Waynflete,C,South,South-C,South-C,14,3,16-2-0 (0.889),18,18,31.888888,124.5061677777,win,Wells,Waynflete,36.0,7.555555,X,,,Wells,Waynflete,52.0,27.0,2026-02-08T20:16:07Z
2025-12-06,Girls,9784,Gray-New Gloucester,Freeport,B,South,South-B,South-B,1,1,17-1-0 (0.944),18,18,36.111111,172.8395022222,win,Gray-New Gloucester,Freeport,38.0,17.0,X,,,Freeport,Gray-New Gloucester,28.0,60.0,2026-02-08T20:16:07Z
2025-12-08,Girls,9786,Gardiner Area,Freeport,B,North,North-B,South-B,2,1,17-1-0 (0.944),18,18,36.0,162.6543172222,win,Gardiner Area,Freeport,38.0,17.0,X,,,Freeport,Gardiner Area,24.0,37.0,2026-02-08T20:16:07Z
2025-12-15,Girls,9788,Freeport,Cape Elizabeth,B,South,South-B,South-B,4,8,8-10-0 (0.444),18,18,17.0,58.209875,win,Freeport,Cape Elizabeth,38.0,16.555555,X,,,Freeport,Cape Elizabeth,37.0,18.0,2026-02-08T20:16:07Z
2026-01-06,Girls,9796,Morse,Freeport,B,South,South-B,South-B,8,11,7-11-0 (0.389),18,18,14.222222,47.3456777777,win,Morse,Freeport,38.0,17.0,X,,,Freeport,Morse,39.0,44.0,2026-02-08T20:16:07Z
2026-01-13,Girls,9798,Freeport,Lake Region,B,South,South-B,South-B,10,8,8-10-0 (0.444),18,18,17.0,58.209875,win,Freeport,Lake Region,38.0,14.444444,X,,,Freeport,Lake Region,48.0,35.0,2026-02-08T20:16:07Z
2026-01-17,Girls,9800,Freeport,York,B,South,South-B,South-B,12,8,8-10-0 (0.444),18,18,17.0,58.209875,win,Freeport,York,38.0,25.111111,X,,,Freeport,York,40.0,34.0,2026-02-08T20:16:07Z
2026-01-19,Girls,9802,Yarmouth,Freeport,B,South,South-B,South-B,13,9,9-9-0 (0.500),18,18,18.888888,53.8888872222,win,Yarmouth,Freeport,38.0,17.0,X,,,Freeport,Yarmouth,43.0,44.0,2026-02-08T20:16:07Z
2025-12-30,Boys,9844,Lake Region,Freeport,B,South,South-B,South-B,7,3,15-3-0 (0.833),18,18,31.333333,120.5737077777,win,Lake Region,Freeport,38.0,10.555555,X,,,Freeport,Lake Region,43.0,57.0,2026-02-08T20:16:07Z
2025-12-18,Boys,9846,Yarmouth,Freeport,B,South,South-B,South-B,5,4,14-4-0 (0.778),18,18,29.444444,115.2650661111,win,Yarmouth,Freeport,38.0,10.555555,X,,,Freeport,Yarmouth,57.0,68.0,2026-02-08T20:16:07Z
2026-01-08,Boys,9851,Brunswick,Freeport,A,North,North-A,South-B,10,3,14-4-0 (0.778),18,18,30.666666,109.3827122222,win,Brunswick,Freeport,38.0,10.555555,X,,,Freeport,Brunswick,39.0,70.0,2026-02-08T20:16:07Z
2026-01-17,Boys,9902,York,Freeport,B,South,South-B,South-B,13,1,17-1-0 (0.944),18,18,36.0,151.8518483333,win,York,Freeport,38.0,10.555555,X,,,Freeport,York,52.0,58.0,2026-02-08T20:16:07Z
2026-01-23,Boys,9904,Freeport,Lincoln Academy,B,South,South-B,South-B,14,13,5-13-0 (0.278),18,18,10.555555,19.8765422222,win,Freeport,Lincoln Academy,38.0,10.555555,X,,,Freeport,Lincoln Academy,53.0,47.0,2026-02-08T20:16:07Z
2026-01-29,Boys,9907,Greely,Freeport,B,South,South-B,South-B,16,12,5-13-0 (0.278),18,18,10.555555,23.1481472222,win,Greely,Freeport,38.0,10.555555,X,,,Freeport,Greely,40.0,41.0,2026-02-08T20:16:07Z
2026-02-04,Boys,9912,Gray-New Gloucester,Greely,B,South,South-B,South-B,18,9,6-12-0 (0.333),18,18,12.666666,39.382715,win,Gray-New Gloucester,Greely,38.0,10.555555,X,,,Gray-New Gloucester,Greely,51.0,41.0,2026-02-08T20:16:07Z
2025-12-08,Girls,10064,Maranacook Community,Monmouth Academy,C,South,South-C,South-D,2,2,15-3-0 (0.833),18,18,29.666666,129.6296255555,win,Maranacook Community,Monmouth Academy,34.0,19.333333,X,,,Maranacook Community,Monmouth Academy,48.0,29.0,2026-02-08T20:16:07Z
2025-12-11,Girls,10066,Maranacook Community,Mount View,C,South,South-C,South-C,3,2,15-3-0 (0.833),18,18,29.666666,129.6296255555,win,Maranacook Community,Mount View,36.0,18.333333,X,,,Maranacook Community,Mount View,48.0,47.0,2026-02-08T20:16:07Z
2025-12-23,Girls,10070,Maranacook Community,Dirigo,C,South,South-C,South-C,6,2,15-3-0 (0.833),18,18,29.666666,129.6296255555,win,Maranacook Community,Dirigo,36.0,17.444444,X,,,Maranacook Community,Dirigo,57.0,50.0,2026-02-08T20:16:07Z
2025-12-31,Girls,10072,Spruce Mountain,Maranacook Community,C,South,South-C,South-C,7,1,17-1-0 (0.944),18,18,33.444444,178.086415,win,Spruce Mountain,Maranacook Community,36.0,29.666666,X,,,Spruce Mountain,Maranacook Community,51.0,42.0,2026-02-08T20:16:07Z
2026-01-02,Girls,10074,Cony HS,Maranacook Community,B,North,North-B,South-C,8,9,10-8-0 (0.556),18,18,21.111111,86.975305,win,Cony HS,Maranacook Community,36.0,29.666666,X,,,Maranacook Community,Cony HS,32.0,49.0,2026-02-08T20:16:07Z
2026-01-10,Girls,10076,Maranacook Community,Mountain Valley,C,South,South-C,South-C,11,2,15-3-0 (0.833),18,18,29.666666,129.6296255555,win,Maranacook Community,Mountain Valley,36.0,9.777777,X,,,Maranacook Community,Mountain Valley,51.0,13.0,2026-02-08T20:16:07Z
2026-01-15,Girls,10078,Maranacook Community,Lisbon,C,South,South-C,South-C,13,2,15-3-0 (0.833),18,18,29.666666,129.6296255555,win,Maranacook Community,Lisbon,36.0,4.111111,X,,,Maranacook Community,Lisbon,72.0,16.0,2026-02-08T20:16:07Z
2026-01-29,Girls,10080,Maranacook Community,Hall-Dale HS,C,South,South-C,South-C,17,2,15-3-0 (0.833),18,18,29.666666,129.6296255555,win,Maranacook Community,Hall-Dale HS,36.0,9.777777,X,,,Maranacook Community,Hall-Dale HS,51.0,34.0,2026-02-08T20:16:07Z
2026-02-05,Girls,10082,Maranacook Community,Winthrop,C,South,South-C,South-C,18,2,15-3-0 (0.833),18,18,29.666666,129.6296255555,win,Maranacook Community,Winthrop,36.0,17.555555,X,,,Maranacook Community,Winthrop,50.0,21.0,2026-02-08T20:16:07Z
2025-12-05,Boys,10084,Maranacook Community,Winthrop,C,South,South-C,South-C,1,3,14-4-0 (0.778),18,18,27.555555,136.79012,win,Maranacook Community,Winthrop,36.0,5.888888,X,,,Maranacook Community,Winthrop,63.0,43.0,2026-02-08T20:16:07Z
2025-12-13,Boys,10086,Maranacook Community,Mount Abram,C,South,South-C,South-D,4,3,14-4-0 (0.778),18,18,27.555555,136.79012,win,Maranacook Community,Mount Abram,34.0,27.111111,X,,,Maranacook Community,Mount Abram,76.0,64.0,2026-02-08T20:16:07Z
2025-12-16,Boys,10088,Maranacook Community,Oak Hill,C,South,South-C,South-C,5,3,14-4-0 (0.778),18,18,27.555555,136.79012,win,Maranacook Community,Oak Hill,36.0,17.777777,X,,,Maranacook Community,Oak Hill,84.0,38.0,2026-02-08T20:16:07Z
2025-12-31,Boys,10090,Spruce Mountain,Maranacook Community,C,South,South-C,South-C,7,1,16-2-0 (0.889),18,18,31.555555,162.90123,win,Spruce Mountain,Maranacook Community,36.0,27.555555,X,,,Maranacook Community,Spruce Mountain,34.0,37.0,2026-02-08T20:16:07Z
2026-01-09,Boys,10092,Leavitt Area,Maranacook Community,B,South,South-B,South-C,10,5,11-7-0 (0.611),18,18,23.0,99.9999972222,win,Leavitt Area,Maranacook Community,36.0,27.555555,X,,,Maranacook Community,Leavitt Area,50.0,63.0,2026-02-08T20:16:07Z
2026-01-12,Boys,10094,Maranacook Community,Boothbay Region,C,South,South-C,South-D,12,3,14-4-0 (0.778),18,18,27.555555,136.79012,win,Maranacook Community,Boothbay Region,34.0,9.666666,X,,,Maranacook Community,Boothbay Region,65.0,44.0,2026-02-08T20:16:07Z
2026-01-20,Boys,10096,Maranacook Community,Lisbon,C,South,South-C,South-C,14,3,14-4-0 (0.778),18,18,27.555555,136.79012,win,Maranacook Community,Lisbon,36.0,16.0,X,,,Maranacook Community,Lisbon,99.0,59.0,2026-02-08T20:16:07Z
2026-01-23,Boys,10098,Maranacook Community,Mount View,C,South,South-C,South-C,15,3,14-4-0 (0.778),18,18,27.555555,136.79012,win,Maranacook Community,Mount View,36.0,22.555555,X,,,Maranacook Community,Mount View,63.0,60.0,2026-02-08T20:16:07Z
2026-01-31,Boys,10100,Maranacook Community,Madison Area Memorial Senior,C,South,South-C,South-D,17,3,14-4-0 (0.778),18,18,27.555555,136.79012,win,Maranacook Community,Madison Area Memorial Senior,34.0,23.444444,X,,,Maranacook Community,Madison Area Memorial Senior,53.0,43.0,2026-02-08T20:16:07Z
2025-12-13,Girls,10127,Spruce Mountain,Traip Academy,C,South,South-C,South-C,3,1,17-1-0 (0.944),18,18,33.444444,178.086415,win,Spruce Mountain,Traip Academy,36.0,11.777777,X,,,Traip Academy,Spruce Mountain,22.0,43.0,2026-02-08T20:16:07Z
2025-12-20,Girls,10129,Traip Academy,North Yarmouth Academy,C,South,South-C,South-D,6,10,6-12-0 (0.333),18,18,11.777777,27.9012322222,win,Traip Academy,North Yarmouth Academy,34.0,9.777777,X,,,Traip Academy,North Yarmouth Academy,42.0,19.0,2026-02-08T20:16:07Z
2026-01-06,Girls,10131,Wells,Traip Academy,C,South,South-C,South-C,8,3,16-2-0 (0.889),18,18,31.888888,124.5061677777,win,Wells,Traip Academy,36.0,11.777777,X,,,Traip Academy,Wells,23.0,47.0,2026-02-08T20:16:07Z
2026-01-19,Girls,10133,Cape Elizabeth,Traip Academy,B,South,South-B,South-C,13,14,8-10-0 (0.444),18,18,16.555555,41.6049361111,win,Cape Elizabeth,Traip Academy,36.0,11.777777,X,,,Traip Academy,Cape Elizabeth,36.0,48.0,2026-02-08T20:16:07Z
2026-01-27,Girls,10135,Traip Academy,Sacopee Valley,C,South,South-C,South-C,15,10,6-12-0 (0.333),18,18,11.777777,27.9012322222,win,Traip Academy,Sacopee Valley,36.0,7.777777,X,,,Traip Academy,Sacopee Valley,45.0,24.0,2026-02-08T20:16:07Z
2026-01-30,Girls,10137,Traip Academy,Waynflete,C,South,South-C,South-C,16,10,6-12-0 (0.333),18,18,11.777777,27.9012322222,win,Traip Academy,Waynflete,36.0,7.555555,X,,,Traip Academy,Waynflete,41.0,28.0,2026-02-08T20:16:07Z
2026-02-02,Girls,10139,York,Traip Academy,B,South,South-B,South-C,17,3,12-6-0 (0.667),18,18,25.111111,122.0370338888,win,York,Traip Academy,36.0,11.777777,X,,,Traip Academy,York,22.0,59.0,2026-02-08T20:16:07Z
2026-02-04,Girls,10141,Old Orchard Beach,Traip Academy,D,South,South-D,South-C,18,5,12-6-0 (0.667),18,18,23.444444,52.5925877777,win,Old Orchard Beach,Traip Academy,36.0,11.777777,X,,,Traip Academy,Old Orchard Beach,32.0,42.0,2026-02-08T20:16:07Z
2025-12-05,Boys,10143,Sacopee Valley,Traip Academy,C,South,South-C,South-C,1,4,12-6-0 (0.667),18,18,23.333333,73.5802444444,win,Sacopee Valley,Traip Academy,36.0,11.555555,X,,,Traip Academy,Sacopee Valley,27.0,40.0,2026-02-08T20:16:07Z
2025-12-09,Boys,10145,Wells,Traip Academy,C,South,South-C,South-C,2,9,9-9-0 (0.500),18,18,17.666666,54.5243261111,win,Wells,Traip Academy,36.0,11.555555,X,,,Traip Academy,Wells,51.0,68.0,2026-02-08T20:16:07Z
2025-12-16,Boys,10148,Traip Academy,Old Orchard Beach,C,South,South-C,South-D,4,12,6-12-0 (0.333),18,18,11.555555,41.129265,win,Traip Academy,Old Orchard Beach,34.0,11.444444,X,,,Traip Academy,Old Orchard Beach,62.0,57.0,2026-02-08T20:16:07Z
2025-12-18,Boys,10151,Winthrop,Traip Academy,C,South,South-C,South-C,5,14,3-15-0 (0.167),18,18,5.888888,15.9876533333,win,Winthrop,Traip Academy,36.0,11.555555,X,,,Traip Academy,Winthrop,36.0,45.0,2026-02-08T20:16:07Z
2026-01-13,Boys,10153,Traip Academy,North Yarmouth Academy,C,South,South-C,South-D,10,12,6-12-0 (0.333),18,18,11.555555,41.129265,win,Traip Academy,North Yarmouth Academy,34.0,7.444444,X,,,Traip Academy,North Yarmouth Academy,56.0,39.0,2026-02-08T20:16:07Z
2026-01-15,Boys,10156,Lake Region,Traip Academy,B,South,South-B,South-C,12,3,15-3-0 (0.833),18,18,31.333333,120.5737077777,win,Lake Region,Traip Academy,36.0,11.555555,X,,,Traip Academy,Lake Region,45.0,71.0,2026-02-08T20:16:07Z
2026-01-30,Boys,10159,Traip Academy,Waynflete,C,South,South-C,South-C,16,12,6-12-0 (0.333),18,18,11.555555,41.129265,win,Traip Academy,Waynflete,36.0,18.588235,X,,,Traip Academy,Waynflete,60.0,52.0,2026-02-08T20:16:07Z
2025-12-05,Boys,10259,Leavitt Area,Lincoln Academy,B,South,South-B,South-B,1,5,11-7-0 (0.611),18,18,23.0,99.9999972222,win,Leavitt Area,Lincoln Academy,38.0,10.555555,X,,,Leavitt Area,Lincoln Academy,66.0,60.0,2026-02-08T20:16:07Z
2026-01-29,Boys,10282,North Yarmouth Academy,Pine Tree Academy,D,South,South-D,South-S,16,9,4-14-0 (0.222),18,18,7.444444,33.24074,win,North Yarmouth Academy,Pine Tree Academy,32.0,24.5,X,,,North Yarmouth Academy,Pine Tree Academy,54.0,45.0,2026-02-08T20:16:07Z
2026-01-29,Girls,10284,Pine Tree Academy,North Yarmouth Academy,S,South,South-S,South-D,15,6,8-10-0 (0.444),18,18,14.555555,27.4083127777,win,Pine Tree Academy,North Yarmouth Academy,34.0,9.777777,X,,,North Yarmouth Academy,Pine Tree Academy,34.0,35.0,2026-02-08T20:16:07Z
2025-12-05,Boys,10317,Traip Academy,,C,South,South-C,,0,12,6-12-0 (0.333),18,18,11.555555,41.129265,normal,,,,,,,,,,,,2026-02-08T20:16:07Z
2025-12-11,Boys,10321,Sacopee Valley,Telstar Regional,C,South,South-C,South-D,3,4,12-6-0 (0.667),18,18,23.333333,73.5802444444,win,Sacopee Valley,Telstar Regional,34.0,11.111111,X,,,Sacopee Valley,Telstar Regional,55.0,50.0,2026-02-08T20:16:07Z
2025-12-13,Boys,10323,Sacopee Valley,Boothbay Region,C,South,South-C,South-D,4,4,12-6-0 (0.667),18,18,23.333333,73.5802444444,win,Sacopee Valley,Boothbay Region,34.0,9.666666,X,,,Sacopee Valley,Boothbay Region,50.0,33.0,2026-02-08T20:16:07Z
2025-12-16,Boys,10325,Waynflete,Sacopee Valley,C,South,South-C,South-C,3,6,9-8-0 (0.529),17,17,18.588235,70.3267947058,win,Waynflete,Sacopee Valley,36.0,23.333333,X,,,Waynflete,Sacopee Valley,68.0,61.0,2026-02-08T20:16:07Z
2025-12-18,Boys,10327,Sacopee Valley,Waterville,C,South,South-C,North-B,6,4,12-6-0 (0.667),18,18,23.333333,73.5802444444,win,Sacopee Valley,Waterville,38.0,6.0,X,,,Waterville,Sacopee Valley,55.0,79.0,2026-02-08T20:16:07Z
2025-12-22,Boys,10329,Sacopee Valley,North Yarmouth Academy,C,South,South-C,South-D,7,4,12-6-0 (0.667),18,18,23.333333,73.5802444444,win,Sacopee Valley,North Yarmouth Academy,34.0,7.444444,X,,,Sacopee Valley,North Yarmouth Academy,51.0,32.0,2026-02-08T20:16:07Z
2026-01-02,Boys,10331,Oak Hill,Sacopee Valley,C,South,South-C,South-C,7,8,9-9-0 (0.500),18,18,17.777777,67.6724738888,win,Oak Hill,Sacopee Valley,36.0,23.333333,X,,,Sacopee Valley,Oak Hill,46.0,58.0,2026-02-08T20:16:07Z
2026-01-06,Boys,10333,Lisbon,Sacopee Valley,C,South,South-C,South-C,8,11,8-10-0 (0.444),18,18,16.0,45.493825,win,Lisbon,Sacopee Valley,36.0,23.333333,X,,,Sacopee Valley,Lisbon,64.0,65.0,2026-02-08T20:16:07Z
2026-01-15,Boys,10335,Waynflete,Sacopee Valley,C,South,South-C,South-C,10,6,9-8-0 (0.529),17,17,18.588235,70.3267947058,win,Waynflete,Sacopee Valley,36.0,23.333333,X,,,Sacopee Valley,Waynflete,69.0,72.0,2026-02-08T20:16:07Z
2026-01-23,Boys,10339,Sacopee Valley,Old Orchard Beach,C,South,South-C,South-D,13,4,12-6-0 (0.667),18,18,23.333333,73.5802444444,win,Sacopee Valley,Old Orchard Beach,34.0,11.444444,X,,,Old Orchard Beach,Sacopee Valley,52.0,65.0,2026-02-08T20:16:07Z
2026-01-27,Boys,10341,Sacopee Valley,Traip Academy,C,South,South-C,South-C,15,4,12-6-0 (0.667),18,18,23.333333,73.5802444444,win,Sacopee Valley,Traip Academy,36.0,11.555555,X,,,Sacopee Valley,Traip Academy,67.0,61.0,2026-02-08T20:16:07Z
2026-01-29,Boys,10343,Sacopee Valley,Telstar Regional,C,South,South-C,South-D,16,4,12-6-0 (0.667),18,18,23.333333,73.5802444444,win,Sacopee Valley,Telstar Regional,34.0,11.111111,X,,,Telstar Regional,Sacopee Valley,35.0,53.0,2026-02-08T20:16:07Z
2025-12-09,Boys,10347,Sacopee Valley,Lisbon,C,South,South-C,South-C,2,4,12-6-0 (0.667),18,18,23.333333,73.5802444444,win,Sacopee Valley,Lisbon,36.0,16.0,X,,,Lisbon,Sacopee Valley,46.0,54.0,2026-02-08T20:16:07Z
2026-01-13,Boys,10349,Sacopee Valley,Wells,C,South,South-C,South-C,11,4,12-6-0 (0.667),18,18,23.333333,73.5802444444,win,Sacopee Valley,Wells,36.0,17.666666,X,,,Wells,Sacopee Valley,41.0,44.0,2026-02-08T20:16:07Z
2026-02-02,Boys,10351,Sacopee Valley,Old Orchard Beach,C,South,South-C,South-D,17,4,12-6-0 (0.667),18,18,23.333333,73.5802444444,win,Sacopee Valley,Old Orchard Beach,34.0,11.444444,X,,,Sacopee Valley,Old Orchard Beach,71.0,56.0,2026-02-08T20:16:07Z
2025-12-06,Boys,10411,Waynflete,Old Orchard Beach,C,South,South-C,South-D,1,6,9-8-0 (0.529),17,17,18.588235,70.3267947058,win,Waynflete,Old Orchard Beach,34.0,11.444444,X,,,Waynflete,Old Orchard Beach,75.0,44.0,2026-02-08T20:16:07Z
2025-12-10,Boys,10413,Waynflete,North Yarmouth Academy,C,South,South-C,South-D,2,6,9-8-0 (0.529),17,17,18.588235,70.3267947058,win,Waynflete,North Yarmouth Academy,34.0,7.444444,X,,,North Yarmouth Academy,Waynflete,50.0,62.0,2026-02-08T20:16:07Z
2025-12-19,Boys,10415,Waynflete,Wells,C,South,South-C,South-C,5,6,9-8-0 (0.529),17,17,18.588235,70.3267947058,win,Waynflete,Wells,36.0,17.666666,X,,,Waynflete,Wells,62.0,58.0,2026-02-08T20:16:07Z
2026-01-17,Boys,10417,Waynflete,Traip Academy,C,South,South-C,South-C,11,6,9-8-0 (0.529),17,17,18.588235,70.3267947058,win,Waynflete,Traip Academy,36.0,11.555555,X,,,Waynflete,Traip Academy,64.0,53.0,2026-02-08T20:16:07Z
2025-12-19,Girls,10419,Wells,Waynflete,C,South,South-C,South-C,5,3,16-2-0 (0.889),18,18,31.888888,124.5061677777,win,Wells,Waynflete,36.0,7.555555,X,,,Waynflete,Wells,24.0,56.0,2026-02-08T20:16:07Z
2025-12-22,Girls,10421,Old Orchard Beach,Waynflete,D,South,South-D,South-C,7,5,12-6-0 (0.667),18,18,23.444444,52.5925877777,win,Old Orchard Beach,Waynflete,36.0,7.555555,X,,,Waynflete,Old Orchard Beach,21.0,32.0,2026-02-08T20:16:07Z
2026-01-10,Girls,10423,Winthrop,Waynflete,C,South,South-C,South-C,10,5,9-9-0 (0.500),18,18,17.555555,66.1111083333,win,Winthrop,Waynflete,36.0,7.555555,X,,,Waynflete,Winthrop,24.0,43.0,2026-02-08T20:16:07Z
2026-01-17,Girls,10425,Traip Academy,Waynflete,C,South,South-C,South-C,12,10,6-12-0 (0.333),18,18,11.777777,27.9012322222,win,Traip Academy,Waynflete,36.0,7.555555,X,,,Waynflete,Traip Academy,39.0,54.0,2026-02-08T20:16:07Z
2026-02-04,Girls,10427,Lake Region,Waynflete,B,South,South-B,South-C,18,10,7-11-0 (0.389),18,18,14.444444,48.209875,win,Lake Region,Waynflete,36.0,7.555555,X,,,Waynflete,Lake Region,33.0,53.0,2026-02-08T20:16:07Z
2025-12-05,Girls,10437,Traip Academy,Sacopee Valley,C,South,South-C,South-C,1,10,6-12-0 (0.333),18,18,11.777777,27.9012322222,win,Traip Academy,Sacopee Valley,36.0,7.777777,X,,,Sacopee Valley,Traip Academy,16.0,35.0,2026-02-08T20:16:07Z
2025-12-09,Girls,10439,Lisbon,Sacopee Valley,C,South,South-C,South-C,2,14,2-16-0 (0.111),18,18,4.111111,6.5432094444,win,Lisbon,Sacopee Valley,36.0,7.777777,X,,,Sacopee Valley,Lisbon,33.0,43.0,2026-02-08T20:16:07Z
2025-12-11,Girls,10441,Sacopee Valley,Telstar Regional,C,South,South-C,South-D,3,13,4-14-0 (0.222),18,18,7.777777,10.6790111111,win,Sacopee Valley,Telstar Regional,34.0,3.777777,X,,,Telstar Regional,Sacopee Valley,18.0,50.0,2026-02-08T20:16:07Z
2025-12-13,Girls,10444,Boothbay Region,Sacopee Valley,D,South,South-D,South-C,3,7,5-13-0 (0.278),18,18,9.777777,27.2839488888,win,Boothbay Region,Sacopee Valley,36.0,7.777777,X,,,Boothbay Region,Sacopee Valley,44.0,26.0,2026-02-08T20:16:07Z
2025-12-16,Girls,10446,Sacopee Valley,Waynflete,C,South,South-C,South-C,5,13,4-14-0 (0.222),18,18,7.777777,10.6790111111,win,Sacopee Valley,Waynflete,36.0,7.555555,X,,,Sacopee Valley,Waynflete,25.0,21.0,2026-02-08T20:16:07Z
2025-12-18,Girls,10448,Waterville,Sacopee Valley,B,North,North-B,South-C,5,13,2-16-0 (0.111),18,18,4.0,6.6049377777,win,Waterville,Sacopee Valley,36.0,7.777777,X,,,Sacopee Valley,Waterville,15.0,32.0,2026-02-08T20:16:07Z
2025-12-22,Girls,10450,North Yarmouth Academy,Sacopee Valley,D,South,South-D,South-C,7,8,5-13-0 (0.278),18,18,9.777777,18.4567883333,win,North Yarmouth Academy,Sacopee Valley,36.0,7.777777,X,,,North Yarmouth Academy,Sacopee Valley,34.0,16.0,2026-02-08T20:16:07Z
2026-01-02,Girls,10452,Oak Hill,Sacopee Valley,C,South,South-C,South-C,6,4,12-6-0 (0.667),18,18,23.666666,75.9259222222,win,Oak Hill,Sacopee Valley,36.0,7.777777,X,,,Oak Hill,Sacopee Valley,53.0,14.0,2026-02-08T20:16:07Z
2026-01-06,Girls,10454,Sacopee Valley,Lisbon,C,South,South-C,South-C,9,13,4-14-0 (0.222),18,18,7.777777,10.6790111111,win,Sacopee Valley,Lisbon,36.0,4.111111,X,,,Lisbon,Sacopee Valley,23.0,27.0,2026-02-08T20:16:07Z
2026-01-09,Girls,10456,Cape Elizabeth,Sacopee Valley,B,South,South-B,South-C,10,14,8-10-0 (0.444),18,18,16.555555,41.6049361111,win,Cape Elizabeth,Sacopee Valley,36.0,7.777777,X,,,Sacopee Valley,Cape Elizabeth,15.0,55.0,2026-02-08T20:16:07Z
2026-01-15,Girls,10458,Waynflete,Sacopee Valley,C,South,South-C,South-C,11,11,4-14-0 (0.222),18,18,7.555555,23.2716033333,win,Waynflete,Sacopee Valley,36.0,7.777777,X,,,Sacopee Valley,Waynflete,16.0,30.0,2026-02-08T20:16:07Z
2026-01-23,Girls,10464,Old Orchard Beach,,D,South,South-D,,0,5,12-6-0 (0.667),18,18,23.444444,52.5925877777,normal,,,,,,,,,,,,2026-02-08T20:16:07Z
2026-01-23,Girls,10465,Old Orchard Beach,,D,South,South-D,,0,5,12-6-0 (0.667),18,18,23.444444,52.5925877777,normal,,,,,,,,,,,,2026-02-08T20:16:07Z
2026-01-29,Girls,10467,Sacopee Valley,Telstar Regional,C,South,South-C,South-D,16,13,4-14-0 (0.222),18,18,7.777777,10.6790111111,win,Sacopee Valley,Telstar Regional,34.0,3.777777,X,,,Sacopee Valley,Telstar Regional,45.0,24.0,2026-02-08T20:16:07Z
2026-02-04,Girls,10469,Wells,Sacopee Valley,C,South,South-C,South-C,18,3,16-2-0 (0.889),18,18,31.888888,124.5061677777,win,Wells,Sacopee Valley,36.0,7.777777,X,,,Sacopee Valley,Wells,9.0,79.0,2026-02-08T20:16:07Z
2026-02-02,Girls,10471,Old Orchard Beach,Sacopee Valley,D,South,South-D,South-C,17,5,12-6-0 (0.667),18,18,23.444444,52.5925877777,win,Old Orchard Beach,Sacopee Valley,36.0,7.777777,X,,,Old Orchard Beach,Sacopee Valley,61.0,14.0,2026-02-08T20:16:07Z
