Date,Gender,GameID,Team1,Team2,SchoolClass,SchoolRegion,SchoolDivision,OppDiv,GameNum,Rank,RecordText,GamesPlayed,GamesScheduled,PI,TI,Result,Winner,Loser,WinPoints,OppPreliminaryIndex,WinFlag,LossFlag,TieFlag,HomeTeam,AwayTeam,HomeScore,AwayScore,ScrapedAt
1/20/2026,Girls,9714,Wells,North Yarmouth Academy,C,South,South-C,South-D,13,3,14-2-0 (0.875),16,18,27.777777,106.35802,win,Wells,North Yarmouth Academy,34,9.777777,X,,,Wells,North Yarmouth Academy,69,30,2026-02-02T11:38:32Z
1/23/2026,Girls,9719,Wells,Waynflete,C,South,South-C,South-C,14,3,14-2-0 (0.875),16,18,27.777777,106.35802,win,Wells,Waynflete,36,5.666666,X,,,Wells,Waynflete,52,27,2026-02-02T11:38:32Z
12/6/2025,Girls,9784,Gray-New Gloucester,Freeport,B,South,South-B,South-B,1,2,15-1-0 (0.938),16,18,31.888888,132.9012317,win,Gray-New Gloucester,Freeport,38,17,X,,,Freeport,Gray-New Gloucester,28,60,2026-02-02T11:38:32Z
12/8/2025,Girls,9786,Gardiner Area,Freeport,B,North,North-B,South-B,2,1,15-1-0 (0.938),16,18,31.777777,135.8024661,win,Gardiner Area,Freeport,38,17,X,,,Freeport,Gardiner Area,24,37,2026-02-02T11:38:32Z
12/15/2025,Girls,9788,Freeport,Cape Elizabeth,B,South,South-B,South-B,4,7,8-8-0 (0.500),16,18,17,50.12345556,win,Freeport,Cape Elizabeth,38,14.444444,X,,,Freeport,Cape Elizabeth,37,18,2026-02-02T11:38:32Z
1/6/2026,Girls,9796,Morse,Freeport,B,South,South-B,South-B,8,10,5-11-0 (0.313),16,18,10.111111,40.61728278,win,Morse,Freeport,38,17,X,,,Freeport,Morse,39,44,2026-02-02T11:38:32Z
1/13/2026,Girls,9798,Freeport,Lake Region,B,South,South-B,South-B,10,7,8-8-0 (0.500),16,18,17,50.12345556,win,Freeport,Lake Region,38,12.444444,X,,,Freeport,Lake Region,48,35,2026-02-02T11:38:32Z
1/17/2026,Girls,9800,Freeport,York,B,South,South-B,South-B,12,7,8-8-0 (0.500),16,18,17,50.12345556,win,Freeport,York,38,21,X,,,Freeport,York,40,34,2026-02-02T11:38:32Z
1/19/2026,Girls,9802,Yarmouth,Freeport,B,South,South-B,South-B,13,8,8-8-0 (0.500),16,18,16.777777,47.77777611,win,Yarmouth,Freeport,38,17,X,,,Freeport,Yarmouth,43,44,2026-02-02T11:38:32Z
12/30/2025,Boys,9844,Lake Region,Freeport,B,South,South-B,South-B,7,5,13-3-0 (0.813),16,18,27.222222,91.66666333,win,Lake Region,Freeport,38,8.444444,X,,,Freeport,Lake Region,43,57,2026-02-02T11:38:32Z
12/18/2025,Boys,9846,Yarmouth,Freeport,B,South,South-B,South-B,5,3,13-3-0 (0.813),16,18,27.333333,101.9934606,win,Yarmouth,Freeport,38,8.444444,X,,,Freeport,Yarmouth,57,68,2026-02-02T11:38:32Z
1/8/2026,Boys,9851,Brunswick,Freeport,A,North,North-A,South-B,10,3,12-4-0 (0.750),16,18,26.222222,93.64197222,win,Brunswick,Freeport,38,8.444444,X,,,Freeport,Brunswick,39,70,2026-02-02T11:38:32Z
1/17/2026,Boys,9902,York,Freeport,B,South,South-B,South-B,13,1,15-1-0 (0.938),16,18,31.888888,119.7530828,win,York,Freeport,38,8.444444,X,,,Freeport,York,52,58,2026-02-02T11:38:32Z
1/23/2026,Boys,9904,Freeport,Lincoln Academy,B,South,South-B,South-B,14,13,4-12-0 (0.250),16,18,8.444444,12.83950556,win,Freeport,Lincoln Academy,38,10.555555,X,,,Freeport,Lincoln Academy,53,47,2026-02-02T11:38:32Z
1/29/2026,Boys,9907,Greely,Freeport,B,South,South-B,South-B,16,12,5-11-0 (0.313),16,18,10.555555,19.62962889,win,Greely,Freeport,38,8.444444,X,,,Freeport,Greely,40,41,2026-02-02T11:38:32Z
2/4/2026,Boys,9912,Gray-New Gloucester,Greely,B,South,South-B,South-B,18,11,5-11-0 (0.313),16,18,10.555555,28.88888833,normal,,,,,,,,Gray-New Gloucester,Greely,,,2026-02-02T11:38:32Z
12/8/2025,Girls,10064,Maranacook Community,Monmouth Academy,C,South,South-C,South-D,2,2,14-3-0 (0.824),17,18,27.666666,109.8148111,win,Maranacook Community,Monmouth Academy,34,15.444444,X,,,Maranacook Community,Monmouth Academy,48,29,2026-02-02T11:38:32Z
12/11/2025,Girls,10066,Maranacook Community,Mount View,C,South,South-C,South-C,3,2,14-3-0 (0.824),17,18,27.666666,109.8148111,win,Maranacook Community,Mount View,36,16.222222,X,,,Maranacook Community,Mount View,48,47,2026-02-02T11:38:32Z
12/23/2025,Girls,10070,Maranacook Community,Dirigo,C,South,South-C,South-C,6,2,14-3-0 (0.824),17,18,27.666666,109.8148111,win,Maranacook Community,Dirigo,36,15.444444,X,,,Maranacook Community,Dirigo,57,50,2026-02-02T11:38:32Z
12/31/2025,Girls,10072,Spruce Mountain,Maranacook Community,C,South,South-C,South-C,7,1,15-1-0 (0.938),16,18,29.444444,152.716045,win,Spruce Mountain,Maranacook Community,36,27.666666,X,,,Spruce Mountain,Maranacook Community,51,42,2026-02-02T11:38:32Z
1/2/2026,Girls,10074,Cony HS,Maranacook Community,B,North,North-B,South-C,8,9,9-8-0 (0.529),17,18,19,69.56789833,win,Cony HS,Maranacook Community,36,27.666666,X,,,Maranacook Community,Cony HS,32,49,2026-02-02T11:38:32Z
1/10/2026,Girls,10076,Maranacook Community,Mountain Valley,C,South,South-C,South-C,11,2,14-3-0 (0.824),17,18,27.666666,109.8148111,win,Maranacook Community,Mountain Valley,36,9.777777,X,,,Maranacook Community,Mountain Valley,51,13,2026-02-02T11:38:32Z
1/15/2026,Girls,10078,Maranacook Community,Lisbon,C,South,South-C,South-C,13,2,14-3-0 (0.824),17,18,27.666666,109.8148111,win,Maranacook Community,Lisbon,36,4.111111,X,,,Maranacook Community,Lisbon,72,16,2026-02-02T11:38:32Z
1/29/2026,Girls,10080,Maranacook Community,Hall-Dale HS,C,South,South-C,South-C,17,2,14-3-0 (0.824),17,18,27.666666,109.8148111,win,Maranacook Community,Hall-Dale HS,36,7.777777,X,,,Maranacook Community,Hall-Dale HS,51,34,2026-02-02T11:38:32Z
2/5/2026,Girls,10082,Maranacook Community,Winthrop,C,South,South-C,South-C,18,2,14-3-0 (0.824),17,18,27.666666,109.8148111,normal,,,,,,,,Maranacook Community,Winthrop,,,2026-02-02T11:38:32Z
12/5/2025,Boys,10084,Maranacook Community,Winthrop,C,South,South-C,South-C,1,1,13-4-0 (0.765),17,18,25.555555,123.3950589,win,Maranacook Community,Winthrop,36,5.888888,X,,,Maranacook Community,Winthrop,63,43,2026-02-02T11:38:32Z
12/13/2025,Boys,10086,Maranacook Community,Mount Abram,C,South,South-C,South-D,4,1,13-4-0 (0.765),17,18,25.555555,123.3950589,win,Maranacook Community,Mount Abram,34,27.111111,X,,,Maranacook Community,Mount Abram,76,64,2026-02-02T11:38:32Z
12/16/2025,Boys,10088,Maranacook Community,Oak Hill,C,South,South-C,South-C,5,1,13-4-0 (0.765),17,18,25.555555,123.3950589,win,Maranacook Community,Oak Hill,36,17.777777,X,,,Maranacook Community,Oak Hill,84,38,2026-02-02T11:38:32Z
12/31/2025,Boys,10090,Spruce Mountain,Maranacook Community,C,South,South-C,South-C,7,2,14-2-0 (0.875),16,18,27.666666,123.3950578,win,Spruce Mountain,Maranacook Community,36,25.555555,X,,,Maranacook Community,Spruce Mountain,34,37,2026-02-02T11:38:32Z
1/9/2026,Boys,10092,Leavitt Area,Maranacook Community,B,South,South-B,South-C,10,4,11-5-0 (0.688),16,18,23,91.85184889,win,Leavitt Area,Maranacook Community,36,25.555555,X,,,Maranacook Community,Leavitt Area,50,63,2026-02-02T11:38:32Z
1/12/2026,Boys,10094,Maranacook Community,Boothbay Region,C,South,South-C,South-D,12,1,13-4-0 (0.765),17,18,25.555555,123.3950589,win,Maranacook Community,Boothbay Region,34,7.666666,X,,,Maranacook Community,Boothbay Region,65,44,2026-02-02T11:38:32Z
1/20/2026,Boys,10096,Maranacook Community,Lisbon,C,South,South-C,South-C,14,1,13-4-0 (0.765),17,18,25.555555,123.3950589,win,Maranacook Community,Lisbon,36,16,X,,,Maranacook Community,Lisbon,99,59,2026-02-02T11:38:32Z
1/23/2026,Boys,10098,Maranacook Community,Mount View,C,South,South-C,South-C,15,1,13-4-0 (0.765),17,18,25.555555,123.3950589,win,Maranacook Community,Mount View,36,20.444444,X,,,Maranacook Community,Mount View,63,60,2026-02-02T11:38:32Z
1/31/2026,Boys,10100,Maranacook Community,Madison Area Memorial Senior,C,South,South-C,South-D,17,1,13-4-0 (0.765),17,18,25.555555,123.3950589,win,Maranacook Community,Madison Area Memorial Senior,34,21.444444,X,,,Maranacook Community,Madison Area Memorial Senior,53,43,2026-02-02T11:38:32Z
12/13/2025,Girls,10127,Spruce Mountain,Traip Academy,C,South,South-C,South-C,3,1,15-1-0 (0.938),16,18,29.444444,152.716045,win,Spruce Mountain,Traip Academy,36,11.777777,X,,,Traip Academy,Spruce Mountain,22,43,2026-02-02T11:38:32Z
12/20/2025,Girls,10129,Traip Academy,North Yarmouth Academy,C,South,South-C,South-D,6,9,6-10-0 (0.375),16,18,11.777777,25.80246667,win,Traip Academy,North Yarmouth Academy,34,9.777777,X,,,Traip Academy,North Yarmouth Academy,42,19,2026-02-02T11:38:32Z
1/6/2026,Girls,10131,Wells,Traip Academy,C,South,South-C,South-C,8,3,14-2-0 (0.875),16,18,27.777777,106.35802,win,Wells,Traip Academy,36,11.777777,X,,,Traip Academy,Wells,23,47,2026-02-02T11:38:32Z
1/19/2026,Girls,10133,Cape Elizabeth,Traip Academy,B,South,South-B,South-C,13,14,7-9-0 (0.438),16,18,14.444444,27.83950444,win,Cape Elizabeth,Traip Academy,36,11.777777,X,,,Traip Academy,Cape Elizabeth,36,48,2026-02-02T11:38:32Z
1/27/2026,Girls,10135,Traip Academy,Sacopee Valley,C,South,South-C,South-C,15,9,6-10-0 (0.375),16,18,11.777777,25.80246667,win,Traip Academy,Sacopee Valley,36,7.777777,X,,,Traip Academy,Sacopee Valley,45,24,2026-02-02T11:38:32Z
1/30/2026,Girls,10137,Traip Academy,Waynflete,C,South,South-C,South-C,16,9,6-10-0 (0.375),16,18,11.777777,25.80246667,win,Traip Academy,Waynflete,36,5.666666,X,,,Traip Academy,Waynflete,41,28,2026-02-02T11:38:32Z
2/2/2026,Girls,10139,York,Traip Academy,B,South,South-B,South-C,17,3,10-6-0 (0.625),16,18,21,94.69135556,normal,,,,,,,,York,Traip Academy,,,2026-02-02T11:38:32Z
2/4/2026,Girls,10141,Traip Academy,Old Orchard Beach,C,South,South-C,South-D,18,9,6-10-0 (0.375),16,18,11.777777,25.80246667,normal,,,,,,,,Traip Academy,Old Orchard Beach,,,2026-02-02T11:38:32Z
12/5/2025,Boys,10143,Sacopee Valley,Traip Academy,C,South,South-C,South-C,1,5,11-5-0 (0.688),16,18,21.444444,61.72839278,win,Sacopee Valley,Traip Academy,36,9.666666,X,,,Traip Academy,Sacopee Valley,27,40,2026-02-02T11:38:32Z
12/9/2025,Boys,10145,Wells,Traip Academy,C,South,South-C,South-C,2,10,7-9-0 (0.438),16,18,13.555555,38.84531389,win,Wells,Traip Academy,36,9.666666,X,,,Traip Academy,Wells,51,68,2026-02-02T11:38:32Z
12/16/2025,Boys,10148,Traip Academy,Old Orchard Beach,C,South,South-C,South-D,4,12,5-11-0 (0.313),16,18,9.666666,31.37617889,win,Traip Academy,Old Orchard Beach,34,11.444444,X,,,Traip Academy,Old Orchard Beach,62,57,2026-02-02T11:38:32Z
12/18/2025,Boys,10151,Winthrop,Traip Academy,C,South,South-C,South-C,5,14,3-13-0 (0.188),16,18,5.888888,14.93827056,win,Winthrop,Traip Academy,36,9.666666,X,,,Traip Academy,Winthrop,36,45,2026-02-02T11:38:32Z
1/13/2026,Boys,10153,Traip Academy,North Yarmouth Academy,C,South,South-C,South-D,10,12,5-11-0 (0.313),16,18,9.666666,31.37617889,win,Traip Academy,North Yarmouth Academy,34,7.444444,X,,,Traip Academy,North Yarmouth Academy,56,39,2026-02-02T11:38:32Z
1/15/2026,Boys,10156,Lake Region,Traip Academy,B,South,South-B,South-C,12,5,13-3-0 (0.813),16,18,27.222222,91.66666333,win,Lake Region,Traip Academy,36,9.666666,X,,,Traip Academy,Lake Region,45,71,2026-02-02T11:38:32Z
1/30/2026,Boys,10159,Traip Academy,Waynflete,C,South,South-C,South-C,16,12,5-11-0 (0.313),16,18,9.666666,31.37617889,win,Traip Academy,Waynflete,36,16.588235,X,,,Traip Academy,Waynflete,60,52,2026-02-02T11:38:32Z
12/5/2025,Boys,10259,Leavitt Area,Lincoln Academy,B,South,South-B,South-B,1,4,11-5-0 (0.688),16,18,23,91.85184889,win,Leavitt Area,Lincoln Academy,38,10.555555,X,,,Leavitt Area,Lincoln Academy,66,60,2026-02-02T11:38:32Z
1/29/2026,Boys,10282,North Yarmouth Academy,Pine Tree Academy,D,South,South-D,South-S,16,9,4-13-0 (0.235),17,18,7.444444,32.19135722,win,North Yarmouth Academy,Pine Tree Academy,32,24.5,X,,,North Yarmouth Academy,Pine Tree Academy,54,45,2026-02-02T11:38:32Z
1/29/2026,Girls,10284,Pine Tree Academy,North Yarmouth Academy,S,South,South-S,South-D,15,5,8-8-0 (0.500),16,17,15.411764,29.02056647,win,Pine Tree Academy,North Yarmouth Academy,34,9.777777,X,,,North Yarmouth Academy,Pine Tree Academy,34,35,2026-02-02T11:38:32Z
12/5/2025,Boys,10317,Traip Academy,,C,South,South-C,,0,12,5-11-0 (0.313),16,18,9.666666,31.37617889,normal,,,,,,,,Traip Academy,,,,2026-02-02T11:38:32Z
12/11/2025,Boys,10321,Sacopee Valley,Telstar Regional,C,South,South-C,South-D,3,5,11-5-0 (0.688),16,18,21.444444,61.72839278,win,Sacopee Valley,Telstar Regional,34,11.111111,X,,,Sacopee Valley,Telstar Regional,55,50,2026-02-02T11:38:32Z
12/13/2025,Boys,10323,Sacopee Valley,Boothbay Region,C,South,South-C,South-D,4,5,11-5-0 (0.688),16,18,21.444444,61.72839278,win,Sacopee Valley,Boothbay Region,34,7.666666,X,,,Sacopee Valley,Boothbay Region,50,33,2026-02-02T11:38:32Z
12/16/2025,Boys,10325,Waynflete,Sacopee Valley,C,South,South-C,South-C,3,6,8-7-0 (0.533),15,17,16.588235,60.19607588,win,Waynflete,Sacopee Valley,36,21.444444,X,,,Waynflete,Sacopee Valley,68,61,2026-02-02T11:38:32Z
12/18/2025,Boys,10327,Sacopee Valley,Waterville,C,South,South-C,North-B,6,5,11-5-0 (0.688),16,18,21.444444,61.72839278,win,Sacopee Valley,Waterville,38,6,X,,,Waterville,Sacopee Valley,55,79,2026-02-02T11:38:32Z
12/22/2025,Boys,10329,Sacopee Valley,North Yarmouth Academy,C,South,South-C,South-D,7,5,11-5-0 (0.688),16,18,21.444444,61.72839278,win,Sacopee Valley,North Yarmouth Academy,34,7.444444,X,,,Sacopee Valley,North Yarmouth Academy,51,32,2026-02-02T11:38:32Z
1/2/2026,Boys,10331,Oak Hill,Sacopee Valley,C,South,South-C,South-C,7,7,9-7-0 (0.563),16,18,17.777777,60.01815278,win,Oak Hill,Sacopee Valley,36,21.444444,X,,,Sacopee Valley,Oak Hill,46,58,2026-02-02T11:38:32Z
1/6/2026,Boys,10333,Lisbon,Sacopee Valley,C,South,South-C,South-C,8,9,8-8-0 (0.500),16,18,16,43.33333111,win,Lisbon,Sacopee Valley,36,21.444444,X,,,Sacopee Valley,Lisbon,64,65,2026-02-02T11:38:32Z
1/15/2026,Boys,10335,Waynflete,Sacopee Valley,C,South,South-C,South-C,10,6,8-7-0 (0.533),15,17,16.588235,60.19607588,win,Waynflete,Sacopee Valley,36,21.444444,X,,,Sacopee Valley,Waynflete,69,72,2026-02-02T11:38:32Z
1/23/2026,Boys,10339,Sacopee Valley,Old Orchard Beach,C,South,South-C,South-D,13,5,11-5-0 (0.688),16,18,21.444444,61.72839278,win,Sacopee Valley,Old Orchard Beach,34,11.444444,X,,,Old Orchard Beach,Sacopee Valley,52,65,2026-02-02T11:38:32Z
1/27/2026,Boys,10341,Sacopee Valley,Traip Academy,C,South,South-C,South-C,15,5,11-5-0 (0.688),16,18,21.444444,61.72839278,win,Sacopee Valley,Traip Academy,36,9.666666,X,,,Sacopee Valley,Traip Academy,67,61,2026-02-02T11:38:32Z
1/29/2026,Boys,10343,Sacopee Valley,Telstar Regional,C,South,South-C,South-D,16,5,11-5-0 (0.688),16,18,21.444444,61.72839278,win,Sacopee Valley,Telstar Regional,34,11.111111,X,,,Telstar Regional,Sacopee Valley,35,53,2026-02-02T11:38:32Z
12/9/2025,Boys,10347,Sacopee Valley,Lisbon,C,South,South-C,South-C,2,5,11-5-0 (0.688),16,18,21.444444,61.72839278,win,Sacopee Valley,Lisbon,36,16,X,,,Lisbon,Sacopee Valley,46,54,2026-02-02T11:38:32Z
1/13/2026,Boys,10349,Sacopee Valley,Wells,C,South,South-C,South-C,11,5,11-5-0 (0.688),16,18,21.444444,61.72839278,win,Sacopee Valley,Wells,36,13.555555,X,,,Wells,Sacopee Valley,41,44,2026-02-02T11:38:32Z
2/2/2026,Boys,10351,Sacopee Valley,Old Orchard Beach,C,South,South-C,South-D,17,5,11-5-0 (0.688),16,18,21.444444,61.72839278,normal,,,,,,,,Sacopee Valley,Old Orchard Beach,,,2026-02-02T11:38:32Z
12/6/2025,Boys,10411,Waynflete,Old Orchard Beach,C,South,South-C,South-D,1,6,8-7-0 (0.533),15,17,16.588235,60.19607588,win,Waynflete,Old Orchard Beach,34,11.444444,X,,,Waynflete,Old Orchard Beach,75,44,2026-02-02T11:38:32Z
12/10/2025,Boys,10413,Waynflete,North Yarmouth Academy,C,South,South-C,South-D,2,6,8-7-0 (0.533),15,17,16.588235,60.19607588,win,Waynflete,North Yarmouth Academy,34,7.444444,X,,,North Yarmouth Academy,Waynflete,50,62,2026-02-02T11:38:32Z
12/19/2025,Boys,10415,Waynflete,Wells,C,South,South-C,South-C,5,6,8-7-0 (0.533),15,17,16.588235,60.19607588,win,Waynflete,Wells,36,13.555555,X,,,Waynflete,Wells,62,58,2026-02-02T11:38:32Z
1/17/2026,Boys,10417,Waynflete,Traip Academy,C,South,South-C,South-C,11,6,8-7-0 (0.533),15,17,16.588235,60.19607588,win,Waynflete,Traip Academy,36,9.666666,X,,,Waynflete,Traip Academy,64,53,2026-02-02T11:38:32Z
12/19/2025,Girls,10419,Wells,Waynflete,C,South,South-C,South-C,5,3,14-2-0 (0.875),16,18,27.777777,106.35802,win,Wells,Waynflete,36,5.666666,X,,,Waynflete,Wells,24,56,2026-02-02T11:38:32Z
12/22/2025,Girls,10421,Old Orchard Beach,Waynflete,D,South,South-D,South-C,7,6,10-6-0 (0.625),16,18,19.444444,39.62962556,win,Old Orchard Beach,Waynflete,36,5.666666,X,,,Waynflete,Old Orchard Beach,21,32,2026-02-02T11:38:32Z
1/10/2026,Girls,10423,Winthrop,Waynflete,C,South,South-C,South-C,10,6,8-8-0 (0.500),16,18,15.666666,51.91357778,win,Winthrop,Waynflete,36,5.666666,X,,,Waynflete,Winthrop,24,43,2026-02-02T11:38:32Z
1/17/2026,Girls,10425,Traip Academy,Waynflete,C,South,South-C,South-C,12,9,6-10-0 (0.375),16,18,11.777777,25.80246667,win,Traip Academy,Waynflete,36,5.666666,X,,,Waynflete,Traip Academy,39,54,2026-02-02T11:38:32Z
2/4/2026,Girls,10427,Lake Region,Waynflete,B,South,South-B,South-C,18,11,6-10-0 (0.375),16,18,12.444444,40.55555444,normal,,,,,,,,Lake Region,Waynflete,,,2026-02-02T11:38:32Z
12/5/2025,Girls,10437,Traip Academy,Sacopee Valley,C,South,South-C,South-C,1,9,6-10-0 (0.375),16,18,11.777777,25.80246667,win,Traip Academy,Sacopee Valley,36,7.777777,X,,,Sacopee Valley,Traip Academy,16,35,2026-02-02T11:38:32Z
12/9/2025,Girls,10439,Lisbon,Sacopee Valley,C,South,South-C,South-C,2,14,2-14-0 (0.125),16,18,4.111111,6.543209444,win,Lisbon,Sacopee Valley,36,7.777777,X,,,Sacopee Valley,Lisbon,33,43,2026-02-02T11:38:32Z
12/11/2025,Girls,10441,Sacopee Valley,Telstar Regional,C,South,South-C,South-D,3,13,4-12-0 (0.250),16,18,7.777777,9.629628333,win,Sacopee Valley,Telstar Regional,34,3.777777,X,,,Telstar Regional,Sacopee Valley,18,50,2026-02-02T11:38:32Z
12/13/2025,Girls,10444,Boothbay Region,Sacopee Valley,D,South,South-D,South-C,3,7,5-12-0 (0.294),17,18,9.777777,27.28394889,win,Boothbay Region,Sacopee Valley,36,7.777777,X,,,Boothbay Region,Sacopee Valley,44,26,2026-02-02T11:38:32Z
12/16/2025,Girls,10446,Sacopee Valley,Waynflete,C,South,South-C,South-C,5,13,4-12-0 (0.250),16,18,7.777777,9.629628333,win,Sacopee Valley,Waynflete,36,5.666666,X,,,Sacopee Valley,Waynflete,25,21,2026-02-02T11:38:32Z
12/18/2025,Girls,10448,Waterville,Sacopee Valley,B,North,North-B,South-C,5,13,2-14-0 (0.125),16,18,4,6.604937778,win,Waterville,Sacopee Valley,36,7.777777,X,,,Sacopee Valley,Waterville,15,32,2026-02-02T11:38:32Z
12/22/2025,Girls,10450,North Yarmouth Academy,Sacopee Valley,D,South,South-D,South-C,7,8,5-12-0 (0.294),17,18,9.777777,18.45678833,win,North Yarmouth Academy,Sacopee Valley,36,7.777777,X,,,North Yarmouth Academy,Sacopee Valley,34,16,2026-02-02T11:38:32Z
1/2/2026,Girls,10452,Oak Hill,Sacopee Valley,C,South,South-C,South-C,6,4,12-5-0 (0.706),17,18,23.666666,68.33332944,win,Oak Hill,Sacopee Valley,36,7.777777,X,,,Oak Hill,Sacopee Valley,53,14,2026-02-02T11:38:32Z
1/6/2026,Girls,10454,Sacopee Valley,Lisbon,C,South,South-C,South-C,9,13,4-12-0 (0.250),16,18,7.777777,9.629628333,win,Sacopee Valley,Lisbon,36,4.111111,X,,,Lisbon,Sacopee Valley,23,27,2026-02-02T11:38:32Z
1/9/2026,Girls,10456,Cape Elizabeth,Sacopee Valley,B,South,South-B,South-C,10,14,7-9-0 (0.438),16,18,14.444444,27.83950444,win,Cape Elizabeth,Sacopee Valley,36,7.777777,X,,,Sacopee Valley,Cape Elizabeth,15,55,2026-02-02T11:38:32Z
1/15/2026,Girls,10458,Waynflete,Sacopee Valley,C,South,South-C,South-C,11,12,3-13-0 (0.188),16,18,5.666666,18.31517667,win,Waynflete,Sacopee Valley,36,7.777777,X,,,Sacopee Valley,Waynflete,16,30,2026-02-02T11:38:32Z
1/23/2026,Girls,10464,Old Orchard Beach,,D,South,South-D,,0,6,10-6-0 (0.625),16,18,19.444444,39.62962556,normal,,,,,,,,Old Orchard Beach,,,,2026-02-02T11:38:32Z
1/23/2026,Girls,10465,Old Orchard Beach,,D,South,South-D,,0,6,10-6-0 (0.625),16,18,19.444444,39.62962556,normal,,,,,,,,Old Orchard Beach,,,,2026-02-02T11:38:32Z
1/29/2026,Girls,10467,Sacopee Valley,Telstar Regional,C,South,South-C,South-D,16,13,4-12-0 (0.250),16,18,7.777777,9.629628333,win,Sacopee Valley,Telstar Regional,34,3.777777,X,,,Sacopee Valley,Telstar Regional,45,24,2026-02-02T11:38:32Z
2/4/2026,Girls,10469,Wells,Sacopee Valley,C,South,South-C,South-C,18,3,14-2-0 (0.875),16,18,27.777777,106.35802,normal,,,,,,,,Wells,Sacopee Valley,,,2026-02-02T11:38:32Z
2/2/2026,Girls,10471,Sacopee Valley,Old Orchard Beach,C,South,South-C,South-D,17,13,4-12-0 (0.250),16,18,7.777777,9.629628333,normal,,,,,,,,Sacopee Valley,Old Orchard Beach,,,2026-02-02T11:38:32Z
1/23/2026,Girls,10473,Old Orchard Beach,Sacopee Valley,D,South,South-D,South-C,13,6,10-6-0 (0.625),16,18,19.444444,39.62962556,win,Old Orchard Beach,Sacopee Valley,36,7.777777,X,,,Sacopee Valley,Old Orchard Beach,9,47,2026-02-02T11:38:32Z
1/6/2026,Boys,10475,Oak Hill,Waynflete,C,South,South-C,South-C,8,7,9-7-0 (0.563),16,18,17.777777,60.01815278,win,Oak Hill,Waynflete,36,16.588235,X,,,Oak Hill,Waynflete,73,65,2026-02-02T11:38:32Z
1/9/2026,Boys,10477,Waynflete,Winthrop,C,South,South-C,South-C,8,6,8-7-0 (0.533),15,17,16.588235,60.19607588,win,Waynflete,Winthrop,36,5.888888,X,,,Winthrop,Waynflete,46,55,2026-02-02T11:38:32Z
1/13/2026,Boys,10479,Yarmouth,Waynflete,B,South,South-B,South-C,11,3,13-3-0 (0.813),16,18,27.333333,101.9934606,win,Yarmouth,Waynflete,36,16.588235,X,,,Yarmouth,Waynflete,92,55,2026-02-02T11:38:32Z
1/19/2026,Boys,10481,Morse,Waynflete,B,South,South-B,South-C,12,10,5-11-0 (0.313),16,18,10.222222,31.00580833,win,Morse,Waynflete,36,16.588235,X,,,Morse,Waynflete,64,52,2026-02-02T11:38:32Z
2/2/2026,Boys,10485,Waynflete,North Yarmouth Academy,C,South,South-C,South-D,16,6,8-7-0 (0.533),15,17,16.588235,60.19607588,normal,,,,,,,,Waynflete,North Yarmouth Academy,,,2026-02-02T11:38:32Z
2/4/2026,Boys,10487,Lake Region,Waynflete,B,South,South-B,South-C,18,5,13-3-0 (0.813),16,18,27.222222,91.66666333,normal,,,,,,,,Lake Region,Waynflete,,,2026-02-02T11:38:32Z
12/22/2025,Boys,10489,Waynflete,Old Orchard Beach,C,South,South-C,South-D,6,6,8-7-0 (0.533),15,17,16.588235,60.19607588,win,Waynflete,Old Orchard Beach,34,11.444444,X,,,Old Orchard Beach,Waynflete,54,73,2026-02-02T11:38:32Z
12/5/2025,Girls,10491,Old Orchard Beach,Waynflete,D,South,South-D,South-C,1,6,10-6-0 (0.625),16,18,19.444444,39.62962556,win,Old Orchard Beach,Waynflete,36,5.666666,X,,,Old Orchard Beach,Waynflete,41,32,2026-02-02T11:38:32Z
12/10/2025,Girls,10493,Waynflete,North Yarmouth Academy,C,South,South-C,South-D,3,12,3-13-0 (0.188),16,18,5.666666,18.31517667,win,Waynflete,North Yarmouth Academy,34,9.777777,X,,,North Yarmouth Academy,Waynflete,25,32,2026-02-02T11:38:32Z
1/6/2026,Girls,10495,Oak Hill,Waynflete,C,South,South-C,South-C,8,4,12-5-0 (0.706),17,18,23.666666,68.33332944,win,Oak Hill,Waynflete,36,5.666666,X,,,Oak Hill,Waynflete,51,31,2026-02-02T11:38:32Z
1/13/2026,Girls,10497,Yarmouth,Waynflete,B,South,South-B,South-C,11,8,8-8-0 (0.500),16,18,16.777777,47.77777611,win,Yarmouth,Waynflete,36,5.666666,X,,,Yarmouth,Waynflete,53,23,2026-02-02T11:38:32Z
